,unique_identifier,text,sentiment_polarity,sentiment_subjectivity,lda_topics,cos_sim_to_1.1.1,cos_sim_to_2.1.1,cos_sim_to_2.2.1,cos_sim_to_2.3.1,cos_sim_to_2.4.1,cos_sim_to_2.5.1,cos_sim_to_3.1.1,cos_sim_to_3.2.1,cos_sim_to_3.2.2,cos_sim_to_4.1.1,cos_sim_to_4.2.1,cos_sim_to_4.3.1,cos_sim_to_5.1.1,cos_sim_to_6.1.1,cos_sim_to_6.2.1,cos_sim_to_6.3.1,cos_sim_to_6.3.2,cos_sim_to_7.1.1,cos_sim_to_7.1.2,cos_sim_to_7.1.3,cos_sim_to_7.1.4,cos_sim_to_7.1.5,cos_sim_to_8.1.1,cos_sim_to_8.2.1,cos_sim_to_8.3.1,cos_sim_to_9.1.1,cos_sim_to_10.1.1,cos_sim_to_10.1.2,cos_sim_to_10.2.1,cos_sim_to_10.3.1,cos_sim_to_10.4.1,cos_sim_to_10.4.2,cos_sim_to_10.4.3,cos_sim_to_10.4.4,cos_sim_to_10.5.1,cos_sim_to_10.5.2,cos_sim_to_10.6.1,cos_sim_to_10.6.2,cos_sim_to_10.6.3,cos_sim_to_10.6.4,cos_sim_to_10.6.5,cos_sim_to_10.6.6,cos_sim_to_10.7.1,cos_sim_to_10.8.1,cos_sim_to_10.8.2,cos_sim_to_10.8.3,cos_sim_to_10.9.1,cos_sim_to_10.10.1,cos_sim_to_10.11.1,cos_sim_to_10.11.2,cos_sim_to_10.11.3,cos_sim_to_11.1.1,cos_sim_to_11.2.1,cos_sim_to_11.2.2,cos_sim_to_11.3.1,cos_sim_to_11.3.2,cos_sim_to_12.1.1,cos_sim_to_12.2.1,cos_sim_to_12.2.2,cos_sim_to_12.3.1,cos_sim_to_12.4.1,cos_sim_to_13.1.1,cos_sim_to_13.2.1,cos_sim_to_13.2.2,cos_sim_to_13.3.1,cos_sim_to_13.4.1,cos_sim_to_13.5.1,cos_sim_to_13.5.2,cos_sim_to_13.6.1,cos_sim_to_13.6.2,cos_sim_to_13.6.3,cos_sim_to_14.2.1,cos_sim_to_14.3.1,cos_sim_to_14.4.1,cos_sim_to_14.4.2,cos_sim_to_14.5.1,cos_sim_to_15.1.1,cos_sim_to_15.1.2,cos_sim_to_15.2.1,cos_sim_to_15.3.1,cos_sim_to_15.4.1,cos_sim_to_15.5.1,cos_sim_to_15.5.2,cos_sim_to_15.5.3,cos_sim_to_15.6.1,cos_sim_to_15.7.1,cos_sim_to_15.7.2,cos_sim_to_15.8.1,cos_sim_to_15.8.2,cos_sim_to_16.1.1,cos_sim_to_16.1.2,cos_sim_to_16.1.3,cos_sim_to_16.2.1,cos_sim_to_16.3.1,cos_sim_to_16.3.2,cos_sim_to_17.1.1,cos_sim_to_17.1.2,cos_sim_to_17.2.1,cos_sim_to_17.3.1,cos_sim_to_17.4.1,cos_sim_to_17.5.1,cos_sim_to_17.5.2,cos_sim_to_18.1.1,cos_sim_to_18.1.2,cos_sim_to_18.2.1,cos_sim_to_18.3.1,cos_sim_to_18.3.2,cos_sim_to_19.1.1,cos_sim_to_20.1.1,cos_sim_to_20.2.1,cos_sim_to_21.1.1,cos_sim_to_21.2.1,cos_sim_to_21.3.1,cos_sim_to_21.3.2,cos_sim_to_21.3.3,cos_sim_to_22.1.1,cos_sim_to_22.2.1,cos_sim_to_23.1.1,cos_sim_to_23.2.1,cos_sim_to_23.2.2,cos_sim_to_23.3.1,cos_sim_to_23.4.1,cos_sim_to_23.5.1,cos_sim_to_23.6.1,cos_sim_to_23.7.1,cos_sim_to_24.1.1,cos_sim_to_24.2.1,cos_sim_to_25.1.1,cos_sim_to_25.2.1,cos_sim_to_25.2.2,cos_sim_to_25.3.1,cos_sim_to_25.4.1,cos_sim_to_25.4.2,cos_sim_to_25.5.1,cos_sim_to_25.5.2,cos_sim_to_25.5.3,cos_sim_to_25.5.4,cos_sim_to_25.6.1,cos_sim_to_25.7.1,cos_sim_to_25.8.1,cos_sim_to_25.8.2,cos_sim_to_25.9.1,cos_sim_to_26.1.1,cos_sim_to_26.2.1,cos_sim_to_26.2.2,cos_sim_to_26.3.1,cos_sim_to_26.3.2,cos_sim_to_26.3.3,cos_sim_to_26.4.1,cos_sim_to_26.5.1,cos_sim_to_27.1.1,cos_sim_to_28.1.1,cos_sim_to_28.2.1,cos_sim_to_28.3.1,cos_sim_to_28.3.2,cos_sim_to_29.1.1,cos_sim_to_29.2.1,cos_sim_to_29.2.2,cos_sim_to_30.1.1,cos_sim_to_30.2.1,cos_sim_to_30.3.1,cos_sim_to_30.4.1,cos_sim_to_30.4.2,cos_sim_to_30.6.1,cos_sim_to_30.6.2,cos_sim_to_30.7.1,cos_sim_to_31.1.1,cos_sim_to_32.1.1,cos_sim_to_32.2.1,cos_sim_to_32.3.1,cos_sim_to_32.4.1,cos_sim_to_32.4.2,cos_sim_to_32.4.3,cos_sim_to_32.5.1,cos_sim_to_32.6.1,cos_sim_to_32.6.2,cos_sim_to_32.6.3,cos_sim_to_32.6.4,cos_sim_to_32.6.5,cos_sim_to_33.1.1,cos_sim_to_33.1.2,cos_sim_to_33.2.1,cos_sim_to_33.2.2,cos_sim_to_33.2.3,cos_sim_to_33.3.1,cos_sim_to_34.1.1,cos_sim_to_35.1.1,cos_sim_to_35.1.2,cos_sim_to_35.2.1,cos_sim_to_35.2.2,cos_sim_to_35.3.1,cos_sim_to_35.3.2,cos_sim_to_35.3.3,cos_sim_to_35.3.4,cos_sim_to_35.4.1,cos_sim_to_35.4.2,cos_sim_to_35.5.1,cos_sim_to_35.5.2,cos_sim_to_35.6.1,cos_sim_to_36.1.1,cos_sim_to_36.2.1,cos_sim_to_36.3.1,cos_sim_to_36.3.2,cos_sim_to_36.4.1,cos_sim_to_37.1.1,cos_sim_to_37.1.2,cos_sim_to_38.1.1,cos_sim_to_38.1.2,cos_sim_to_38.2.1,cos_sim_to_38.3.1,cos_sim_to_38.4.1,cos_sim_to_39.1.1,cos_sim_to_39.1.2,cos_sim_to_39.2.1,cos_sim_to_39.3.1,cos_sim_to_39.4.1,cos_sim_to_40.1.1,cos_sim_to_40.1.2,cos_sim_to_40.2.1,cos_sim_to_40.2.2,cos_sim_to_41.1.1,cos_sim_to_41.1.2,cos_sim_to_41.2.1,cos_sim_to_42.1.1,cos_sim_to_42.1.2,cos_sim_to_42.2.1,cos_sim_to_42.2.2,cos_sim_to_42.2.3,cos_sim_to_42.3.1,cos_sim_to_42.4.1,cos_sim_to_42.4.2,cos_sim_to_43.1.1,cos_sim_to_44.1.1,cos_sim_to_44.2.1,cos_sim_to_44.2.2,cos_sim_to_45.1.1,cos_sim_to_45.1.2,cos_sim_to_46.1.1,cos_sim_to_46.2.1,cos_sim_to_47.1.1,cos_sim_to_47.1.2,cos_sim_to_48.1.1,cos_sim_to_48.2.1,cos_sim_to_48.2.2,cos_sim_to_48.3.1,cos_sim_to_48.3.2,cos_sim_to_48.4.1,cos_sim_to_48.4.2,cos_sim_to_48.5.1,cos_sim_to_48.5.2,cos_sim_to_48.6.1,cos_sim_to_49.1.1,cos_sim_to_49.1.2,cos_sim_to_49.2.1,cos_sim_to_49.2.2,cos_sim_to_50.1.1,cos_sim_to_50.2.1,cos_sim_to_50.2.2,cos_sim_to_51.1.1,cos_sim_to_51.1.2,cos_sim_to_51.2.1,cos_sim_to_51.2.2,cos_sim_to_51.2.3,cos_sim_to_51.3.1,cos_sim_to_52.1.1,cos_sim_to_52.1.2,cos_sim_to_52.2.1,cos_sim_to_53.1.1,cos_sim_to_53.1.2,cos_sim_to_53.1.3,cos_sim_to_53.1.4,cos_sim_to_53.2.1,cos_sim_to_53.2.2,cos_sim_to_53.2.3,cos_sim_to_53.3.1,cos_sim_to_53.3.2,cos_sim_to_53.3.3,cos_sim_to_54.1.1,cos_sim_to_54.1.2,cos_sim_to_54.1.3,cos_sim_to_55.1.1,cos_sim_to_56.1.1,cos_sim_to_56.1.2,cos_sim_to_56.1.3,cos_sim_to_56.1.4,cos_sim_to_56.1.5,cos_sim_to_56.2.1,cos_sim_to_56.2.2,cos_sim_to_56.2.3,cos_sim_to_56.3.1,cos_sim_to_57.1.1,cos_sim_to_57.1.2,cos_sim_to_57.2.1,cos_sim_to_57.2.2,cos_sim_to_58.1.1,cos_sim_to_58.1.2,cos_sim_to_59.1.1,cos_sim_to_59.1.2,cos_sim_to_59.1.3,cos_sim_to_59.1.4,cos_sim_to_59.2.1,cos_sim_to_60.1.1,cos_sim_to_60.2.1,cos_sim_to_60.2.2,cos_sim_to_60.2.3,cos_sim_to_61.1.1,cos_sim_to_61.1.2,cos_sim_to_61.2.1,cos_sim_to_61.2.2,cos_sim_to_61.3.1,cos_sim_to_61.3.2,cos_sim_to_61.3.3,cos_sim_to_61.4.1,cos_sim_to_61.4.2,cos_sim_to_61.4.3,cos_sim_to_62.1.1,cos_sim_to_62.1.2,cos_sim_to_62.2.1,cos_sim_to_63.1.1,cos_sim_to_63.1.2,cos_sim_to_63.3.1,cos_sim_to_63.3.2,cos_sim_to_64.1.1,cos_sim_to_64.1.2,cos_sim_to_64.1.3,cos_sim_to_64.2.1,cos_sim_to_64.3.1,cos_sim_to_65.1.1,cos_sim_to_65.1.2,cos_sim_to_65.2.1,cos_sim_to_65.3.1,cos_sim_to_65.3.2,cos_sim_to_65.3.3,cos_sim_to_65.3.4,cos_sim_to_65.3.5,cos_sim_to_65.4.1,cos_sim_to_65.5.1,cos_sim_to_65.6.1,cos_sim_to_65.6.2,cos_sim_to_65.7.1,cos_sim_to_66.1.1,cos_sim_to_66.2.1,cos_sim_to_66.3.1,cos_sim_to_66.4.1,cos_sim_to_66.4.2,cos_sim_to_66.5.1,cos_sim_to_66.6.1,cos_sim_to_66.7.1,cos_sim_to_66.7.2,cos_sim_to_66.7.3,cos_sim_to_66.7.4,cos_sim_to_66.8.1,cos_sim_to_66.8.2,cos_sim_to_66.9.1,cos_sim_to_66.10.1,cos_sim_to_66.11.1,cos_sim_to_66.11.2,cos_sim_to_67.1.1,cos_sim_to_67.2.1,cos_sim_to_67.3.1,cos_sim_to_68.1.1,cos_sim_to_69.1.1,cos_sim_to_69.1.2,cos_sim_to_69.1.3,cos_sim_to_69.1.4,cos_sim_to_69.1.5,cos_sim_to_69.2.1,cos_sim_to_70.1.1,cos_sim_to_70.3.1,cos_sim_to_70.4.1,cos_sim_to_70.5.1,cos_sim_to_70.7.1,cos_sim_to_71.1.1,cos_sim_to_71.2.1,cos_sim_to_71.2.2,cos_sim_to_71.3.1,cos_sim_to_71.3.2,cos_sim_to_71.4.1,cos_sim_to_71.5.1,cos_sim_to_72.2.1,cos_sim_to_72.2.2,cos_sim_to_72.2.3,cos_sim_to_73.1.1,cos_sim_to_74.1.1,cos_sim_to_74.1.2,cos_sim_to_74.1.3,cos_sim_to_74.2.1,cos_sim_to_74.2.2,cos_sim_to_74.2.3,cos_sim_to_74.2.4,cos_sim_to_74.3.1,cos_sim_to_74.3.2,cos_sim_to_74.4.1,cos_sim_to_74.4.2,cos_sim_to_74.4.3,cos_sim_to_74.4.4,cos_sim_to_74.4.5,cos_sim_to_74.5.1,cos_sim_to_75.1.1,cos_sim_to_75.2.1,cos_sim_to_76.1.1,cos_sim_to_76.1.2,cos_sim_to_76.2.1,cos_sim_to_76.2.2,cos_sim_to_76.3.1,cos_sim_to_76.3.2,cos_sim_to_77.1.1,cos_sim_to_77.1.2,cos_sim_to_77.1.3,cos_sim_to_77.2.1,cos_sim_to_77.2.2,cos_sim_to_77.3.1,cos_sim_to_77.3.2,cos_sim_to_77.3.3,cos_sim_to_77.3.4,cos_sim_to_77.4.1,cos_sim_to_77.4.2,cos_sim_to_77.4.3,cos_sim_to_78.1.1,cos_sim_to_78.1.2,cos_sim_to_79.1.1,cos_sim_to_80.1.1,cos_sim_to_80.1.2,cos_sim_to_81.1.1,cos_sim_to_81.2.1,cos_sim_to_81.2.2,cos_sim_to_81.3.1,cos_sim_to_81.3.2,cos_sim_to_82.1.1,cos_sim_to_82.1.2,cos_sim_to_82.1.3,cos_sim_to_82.2.1,cos_sim_to_82.2.2,cos_sim_to_82.2.3,cos_sim_to_83.1.1
0,1.1.1,"Controversies over video games often center on topics such as video game graphic violence , sex and sexism , violent and gory scenes , partial or full nudity , portrayal of criminal behavior , racism , and other provocative and objectionable material .",-0.2075,0.5175,4 6 11 13 16 18 ,1.0,0.5080704657497019,0.450585428239067,0.4841964131888339,0.48617389588516835,0.6083462873589373,0.4031417292311164,0.2704802753111931,0.5976138252677596,0.5410245809890214,0.6393231246022162,0.5483260066347452,0.5881619316176813,0.4866069303735195,0.44183770967663744,0.349261273954218,0.3617710141522339,0.508000508000762,0.2828750428985087,0.3739445942752028,0.18532230862876875,0.4581228472908512,0.4694685597539519,0.6381879915972154,0.698333065881061,0.6012717047891233,0.45133546692422,0.40723148118768404,0.6904770048365703,0.6325012085587678,0.5372153093502535,0.09799078929868854,0.28327886186626583,0.45020014776823813,0.3725147004999776,0.44452357636787826,0.36664796061524685,0.37037037037037035,0.22766698385132447,0.3835976370458337,0.17780716982191974,0.05599473674210774,0.606876826281888,0.33574799848701314,0.47252238937704705,0.48449909081300485,0.5555305057870206,0.6076503924177107,0.4606774862961343,0.21038428053472388,0.2667107547328796,0.648550320006598,0.5871365639519862,0.3653124192780634,0.33160191126171173,0.13250773199998753,0.14444694354813148,0.5532139493123533,0.40796304740900896,0.5967316381144729,0.5579617231172922,0.5580459479418463,0.25054646656725055,0.5598359142902345,0.4751458265115954,0.6084465829317462,0.29936680624647255,0.2200833637653948,0.33126932999996883,0.12598815766974242,0.45979029852705056,0.6169891969516997,0.5698680137932071,0.49237760859217244,0.44934573438318426,0.026189140043946204,0.3083949628838715,0.5125588837172329,0.23521677633651422,0.3875302769856305,0.2996632996632997,0.3055555555555556,0.40089186286863654,0.3945704015462092,0.4747126632775413,0.2169796048756675,0.4781144781144781,0.35027974808778045,0.5253393653829447,0.3339632969264269,0.26372790074094016,0.535048235936752,0.443529006923703,0.3686320168855426,0.5447047794019222,0.32735930916485567,0.49760753690786164,0.6132295772808696,0.5727686355659017,0.5880165195340253,0.3971927330995468,0.4566638536259925,0.2401702642499774,0.5435828322181409,0.5642569264013865,0.6236906949595721,0.405180531938596,0.13595006451588845,0.46983120826514146,0.6614655533010282,0.5680118863664172,0.6356965457901682,0.5296480205051888,0.3643962629999657,0.4376360477780955,0.657347718735582,0.261891400439462,0.47520157179181494,0.5063012908157927,0.41256327978377594,0.5176765651090458,0.5384302720238584,0.45453610166209996,0.5716619504750294,0.334128879413137,0.4458681681447576,0.5606275533094791,0.44480042723635316,0.18518518518518517,0.5328076837480993,0.5033911233952093,0.3505825056651624,0.5055556649642553,0.4351851851851852,0.3583863647873309,0.29681025383139037,0.34289633324909313,0.5574879285397911,0.5056287704253035,0.47443999659032565,0.34192080827592425,0.026189140043946204,0.6200163990070093,0.4663999405724036,0.5708992257184502,0.5057719173276864,0.25684299723290976,0.2604237774386245,0.5959543172198744,0.6654362147053328,0.5790709854161439,0.6300127939257145,0.6209931933011611,0.6901883160308715,0.4439442499169599,0.6202098011666084,0.5461197968844083,0.41798941798941797,0.533758986124848,0.5459074576402998,0.5526335131293277,0.3227091232290347,0.2518518518518518,0.2848205016492935,0.5410820644590123,0.6034846304441557,0.5976834994408471,0.669638466452989,0.5177118903009035,0.46291004988627577,0.31426968052735443,0.18807272579022455,0.3404414533245951,0.5775257835122448,0.2815789304999735,0.08281733249999221,0.5383981132534856,0.09898564515274977,0.5075001546617443,0.5619668049633929,0.20632815353005765,0.3381003441389914,0.2542246196235719,0.5026304768473903,0.4942563888760291,0.3800827157751718,0.3497942386831276,0.32941291742832973,0.4021164021164021,0.4742610030326899,0.21081851067789195,0.32758952145522485,0.1573529317499852,0.2939723678960656,0.36301997934375274,0.29507946858302336,0.18490006540840973,0.31697765506131054,0.42658225556607926,0.4580863303845486,0.3862075814452067,0.4617917506035398,0.2727339771517693,0.28248621104062593,0.48975392446163535,0.549808526288176,0.20987654320987653,0.24253562503633297,0.4142098842442448,0.42120174387599785,0.33280292005523293,0.4410816386718534,0.26261286571944514,0.5475920921188422,0.08198497637473576,0.5604522702998547,0.5375494727242344,0.5111526153741008,0.3481553119113957,0.3837919020762984,0.6018163312511686,0.27016388130547225,0.2345679012345679,0.4168607159186128,0.2796680910958634,0.31542055425254517,0.2643401442290227,0.42949028275436163,0.5353467286996841,0.36288736930121157,0.3192804962307729,0.43735863873390163,0.519417944204933,0.3981818927168466,0.0727392967453308,0.28499539406455765,0.1932503014547343,0.46569971367550483,0.5663792106809564,0.38851434494290565,0.4394454139207457,0.5779996102811762,0.36980013081681945,0.39386055988558566,0.3942223295472547,0.30330482401975023,0.42080586389394015,0.3267320196065356,0.25925925925925924,0.43686505527376923,0.2815789304999735,0.40131119217949984,0.3306828391357328,0.20314176138153503,0.36894049504814724,0.43492018714676295,0.2066044213272466,0.5048892409584019,0.27498597046143514,0.396510216343534,0.39895840608400984,0.39895840608400984,0.37777777777777777,0.46370488133244264,0.5132413594463356,0.15633921570698855,0.46615688401236444,0.4380114798009177,0.4444444444444444,0.18807272579022455,0.2718580299542402,0.33980126735227,0.23188853099997817,0.34299717028501764,0.5859948551761756,0.3939192985791677,0.08606629658238704,0.692795444286858,0.28762232396863735,0.3968612564632291,0.5411836115467958,0.4558944110345657,0.3133396113658476,0.42766686606638943,0.21532506449997973,0.09562921842487448,0.32764879145532694,0.4049551969335713,0.3497150375459892,0.34753219556102494,0.4094598506611605,0.34569664858008986,0.3455081147221007,0.2898606637499727,0.48534243190522985,0.2434322477800738,0.4651035632775095,0.4485147051543133,0.21081851067789195,0.22630003431880694,0.5515974157034925,0.6034623602345786,0.2548509505142025,0.07407407407407407,0.45020014776823813,0.4881507976580231,0.5424893294817428,0.18898223650461363,0.5202344135788944,0.33483477342098467,0.1512030705421715,0.3993391350746546,0.30415187458530635,0.3494920442190154,0.21013574615317787,0.3959425806109991,0.5524691358024691,0.5751049720649936,0.0821778068481821,0.43553683867209897,0.6153426263329643,0.39024601528558045,0.6197551280982534,0.25490637096729085,0.43499169699618023,0.5817907806528475,0.5441521320242156,0.363696483726654,0.2684386854504486,0.6012547864072109,0.28467227343126605,0.37986077189228307,0.26340324999953385,0.06700252101728081,0.31426968052735443,0.5438002580635538,0.3952179315722791,0.32793990549894303,0.3255954108413369,0.6097447826351812,0.5146006021598926,0.5021241598267886,0.3645073390406949,0.1658645536116593,0.34958511386982927,0.4267608514880518,0.5070768820020113,0.40304435149996204,0.29681025383139037,0.375006867509062,0.4801342341390138,0.38759927265040384,0.4108890342409105,0.5887507263498833,0.3878967450658258,0.31234752377721214,0.29218277468723725,0.3966503960862075,0.43355498476206,0.5172218474868051,0.6659292033140958,0.4499711979863699,0.38496381510199074,0.30506954354828625,0.3563483225498992,0.5184133885505163,0.5398153350899705,0.4404021783430245,0.6628489803598702,0.6638176638176638,0.3278779306508986,0.39013715732043525,0.5937027792218298,0.38290090546148736,0.5115131618201262,0.5616355899252718,0.40246895329553123,0.47410034074855884,0.5769779015477333,0.19444444444444445,0.6552956112102617,0.443529006923703,0.5420202197096576,0.16396995274947151,0.09799078929868854,0.4532502826739794,0.519581984570018,0.20998026278290402,0.37727763894540683,0.3968194069628794,0.18175841807821555,0.5794384676014279,0.23809523809523808,0.5052845658433315,0.17965601854543184,0.41067915163300117,0.43768810953240855,0.45548751867427695,0.5718519727348289,0.596872067063275,0.49770195000679307,0.23243393794155143,0.30289176103669896,0.30687830687830686,0.3195075085361437,0.1939714579875488,0.400045722123942,0.42536587821422367,0.5791019301666137,0.2993668062464726,0.41428587432819064,0.29076629595953263,0.0839921051131616,0.44684182473699013,0.2269725470475338,0.4728054288446502,0.08281733249999221,0.5975920963651149,0.27846682874541934,0.4779069592801459,0.5798009240702144,0.2793508271354262,0.3313383372562116,0.4661144598022067,0.23438217840162145,0.29269012182141096,0.17568209223157663,0.3374234658942333,0.10519214026736194,0.698232641157203,0.3011751105053813,0.25925925925925924,0.4926646390821466,0.35176323534072423,0.4638297314809619
